transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,product_category,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating
TRX3818937,2021-10-27,82749,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,4.4,Jason Sweeney,KF723,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N02BE/B,739100,0.15,30,628235.0,188470.5,4.7
TRX6187898,2023-01-14,98811,Kimia Farma - Apotek,Bontang,Kalimantan Timur,4.9,Nicole Castro,KF678,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,426700,0.03,25,413899.0,103474.75,4.9
TRX8904489,2023-01-04,13755,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.7,Rachel Mcmahon,KF605,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,164900,0.05,20,156655.0,31331.0,4.1
TRX2495505,2022-06-23,89384,Kimia Farma - Klinik & Apotek,Denpasar,Bali,3.9,Ashley Gonzalez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",R03,6400,0.06,10,6016.0,601.6,3.7
TRX3415606,2020-02-25,94264,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,4.2,Jessica Miller,KF808,"Psycholeptics drugs, Anxiolytic drugs",M01AE,158900,0.05,20,150955.0,30191.0,3.5
TRX3755616,2020-01-31,50164,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4.1,Nicole Peterson,KF544,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,667100,0.06,30,627074.0,188122.19999999998,4.8
TRX6086445,2022-01-24,56229,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.8,Anthony Shepherd,KF881,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,944200,0.12,30,830896.0,249268.8,4.6
TRX2816886,2021-11-23,42965,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.0,John Dougherty DVM,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,638700,0.13,30,555669.0,166700.69999999998,4.2
TRX9100973,2020-09-18,76853,Kimia Farma - Klinik-Apotek-Laboratorium,Palu,Sulawesi Tengah,4.2,Maria Haynes,KF891,Antihistamines for systemic use,N02BA,614200,0.07,30,571206.0,171361.8,4.1
TRX8651008,2022-11-24,30475,Kimia Farma - Klinik & Apotek,Kotamobagu,Sulawesi Utara,4.2,Dr. Theodore Smith,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",M01AB,108500,0.08,20,99820.0,19964.0,5.0
TRX9686363,2020-05-14,84961,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,5.0,Vincent Smith,KF801,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,530300,0.01,30,524997.0,157499.1,4.3
TRX7320244,2022-07-20,34490,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3,Anthony Rodriguez,KF685,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,740400,0.11,30,658956.0,197686.8,3.5
TRX9026467,2020-08-03,92475,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.0,Michele Richardson,KF545,"Other analgesics and antipyretics, Salicylic acid and derivatives",R03,801700,0.14,30,689462.0,206838.6,4.0
TRX5978135,2023-02-24,34555,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.1,Bonnie Hunt,KF245,Antihistamines for systemic use,M01AB,740100,0.09,30,673491.0,202047.3,3.9
TRX8583083,2022-11-13,49468,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.7,Kristen Pham,KF141,Drugs for obstructive airway diseases,R03,221100,0.02,20,216678.0,43335.600000000006,4.7
TRX4249996,2020-03-09,68704,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.1,Nicholas Perez,KF740,Drugs for obstructive airway diseases,N05C,224800,0.12,20,197824.0,39564.8,3.1
TRX7083219,2022-03-01,65315,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0,Joe White,KF977,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05C,986400,0.0,30,986400.0,295920.0,3.3
TRX4770273,2020-08-25,12560,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4,Noah Richardson,KF378,Drugs for obstructive airway diseases,R03,283100,0.05,20,268945.0,53789.0,3.4
TRX5137540,2020-05-26,61185,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4,Stephanie Graham,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,78800,0.01,15,78012.0,11701.8,4.4
TRX3230480,2021-01-21,42814,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.5,Melissa Hartman,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,78800,0.07,15,73284.0,10992.6,4.6
TRX7807405,2020-08-20,69003,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.4,Robert Taylor,KF198,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,287100,0.15,20,244035.0,48807.0,3.8
TRX1273851,2022-06-21,37079,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.6,Nancy Whitehead,KF141,Drugs for obstructive airway diseases,R03,221100,0.07,20,205623.0,41124.600000000006,3.4
TRX9621158,2022-04-09,89265,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.9,Justin Schneider,KF152,Drugs for obstructive airway diseases,N05B,636200,0.08,30,585304.0,175591.19999999998,4.7
TRX5985661,2020-08-14,38462,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.6,Ann Mccann,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,906500,0.03,30,879305.0,263791.5,3.5
TRX2698240,2023-10-01,49902,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Sandra Smith DDS,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,906500,0.13,30,788655.0,236596.5,3.5
TRX9087771,2023-07-14,65547,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.5,Jody Garza,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,2100,0.1,10,1890.0,189.0,3.5
TRX4921047,2023-11-10,15293,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.5,Kendra Vaughan,KF740,Drugs for obstructive airway diseases,N05C,224800,0.12,20,197824.0,39564.8,4.3
TRX3308725,2021-05-21,20382,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.2,Joan Page,KF322,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05C,626100,0.06,30,588534.0,176560.19999999998,4.8
TRX7509385,2022-03-18,50569,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.7,Shelby Mcconnell,KF466,"Psycholeptics drugs, Anxiolytic drugs",M01AE,119300,0.0,20,119300.0,23860.0,4.0
TRX1366383,2020-09-13,56877,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Tracy Moran,KF724,Drugs for obstructive airway diseases,N02BE/B,320900,0.03,25,311273.0,77818.25,3.3
TRX2875258,2020-07-14,55703,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.5,Jamie Green,KF629,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,273900,0.01,20,271161.0,54232.200000000004,3.7
TRX4659043,2021-06-11,85216,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.0,Adam Conner,KF321,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,386100,0.11,25,343629.0,85907.25,3.8
TRX1882151,2020-06-19,23477,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.3,Leah Barnes,KF540,"Other analgesics and antipyretics, Salicylic acid and derivatives",R03,744200,0.02,30,729316.0,218794.8,4.9
TRX7690290,2023-04-09,83589,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.6,Kristopher Davidson,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,251700,0.01,20,249183.0,49836.600000000006,4.9
TRX1912109,2023-02-09,30119,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.3,Carla Brown,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,491800,0.02,25,481964.0,120491.0,4.7
TRX8734488,2020-11-16,32320,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.7,Dylan Robinson,KF829,Drugs for obstructive airway diseases,R06,76900,0.09,15,69979.0,10496.85,4.0
TRX6086420,2020-04-09,53507,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.5,Christy Armstrong,KF346,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,384900,0.0,25,384900.0,96225.0,5.0
TRX6721830,2022-06-01,17125,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.5,Michael Marshall,KF782,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,857800,0.01,30,849222.0,254766.59999999998,3.6
TRX3997284,2023-04-06,51944,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.6,Dawn Mosley,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,867500,0.06,30,815450.0,244635.0,4.2
TRX2334933,2021-09-20,12578,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,5.0,John Fletcher,KF786,Drugs for obstructive airway diseases,N02BA,532900,0.06,30,500926.0,150277.8,4.0
TRX5327458,2022-08-23,59559,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.5,Brooke Martin,KF273,Drugs for obstructive airway diseases,N05B,370600,0.14,25,318716.0,79679.0,3.4
TRX5713229,2022-07-12,12707,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.5,Ryan Perez,KF741,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,464900,0.05,25,441655.0,110413.75,4.1
TRX1691438,2023-09-08,19867,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,5.0,Timothy Miller,KF520,Drugs for obstructive airway diseases,M01AB,622500,0.09,30,566475.0,169942.5,4.1
TRX9911063,2021-01-27,58062,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.4,Kathleen Taylor,KF380,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,835700,0.09,30,760487.0,228146.1,4.3
TRX4728854,2020-10-10,52479,Kimia Farma - Klinik-Apotek-Laboratorium,Tanjungpinang,Kepulauan Riau,4.4,Jeremy Brown,KF492,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BE/B,751900,0.08,30,691748.0,207524.4,4.2
TRX4507429,2022-04-30,44784,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.2,Shannon Kelly,KF708,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N02BA,580100,0.12,30,510488.0,153146.4,3.1
TRX6961363,2023-11-20,13792,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.0,Kristin Brewer,KF877,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BE/B,411300,0.04,25,394848.0,98712.0,4.1
TRX1780351,2023-01-16,71419,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.6,Joshua Oliver,KF874,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N05C,361400,0.06,25,339716.0,84929.0,4.3
TRX8135555,2021-03-02,55703,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.5,Angela Kennedy,KF574,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05B,467000,0.11,25,415630.0,103907.5,4.8
TRX1401554,2022-09-07,44176,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.7,Chase Gonzalez,KF957,"Psycholeptics drugs, Anxiolytic drugs",R03,953000,0.07,30,886289.99999999988,265886.99999999994,4.9
TRX1867239,2022-04-20,40003,Kimia Farma - Klinik & Apotek,Ambon,Maluku,4.8,Morgan Orr,KF489,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BA,413100,0.01,25,408969.0,102242.25,3.8
TRX8376780,2021-11-18,41814,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.0,Kenneth Jones,KF178,"Other analgesics and antipyretics, Pyrazolones and Anilides",R06,877500,0.13,30,763425.0,229027.5,3.8
TRX8055278,2022-05-15,25254,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.6,George James,KF678,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,426700,0.04,25,409632.0,102408.0,3.4
TRX7468574,2021-10-24,36671,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Rick Arellano,KF808,"Psycholeptics drugs, Anxiolytic drugs",M01AE,158900,0.0,20,158900.0,31780.0,3.0
TRX9785222,2022-07-04,34017,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.0,Kelly Gonzalez,KF312,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N02BE/B,774700,0.04,30,743712.0,223113.6,4.0
TRX4344342,2023-02-16,57349,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.7,John Clark,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,906500,0.14,30,779590.0,233877.0,3.0
TRX5416562,2022-01-18,17567,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.9,Sarah Aguirre,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",M01AB,108500,0.08,20,99820.0,19964.0,4.9
TRX2563094,2020-03-11,51314,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.7,Carolyn Mccann,KF544,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,667100,0.09,30,607061.0,182118.3,3.5
TRX7820734,2022-06-13,30291,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.9,Kayla Gates,KF829,Drugs for obstructive airway diseases,R06,76900,0.05,15,73055.0,10958.25,4.2
TRX3736032,2022-12-07,77612,Kimia Farma - Klinik & Apotek,Lhokseumawe,Aceh,4.7,Patricia Rios,KF507,"Other analgesics and antipyretics, Pyrazolones and Anilides",N05C,757500,0.12,30,666600.0,199980.0,3.5
TRX3900652,2020-06-06,74125,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Randall Gomez,KF223,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N05C,401700,0.05,25,381615.0,95403.75,3.2
TRX7229300,2022-03-10,46605,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.2,Joshua Parks,KF240,"Psycholeptics drugs, Anxiolytic drugs",M01AE,491300,0.11,25,437257.0,109314.25,3.9
TRX4861934,2020-12-17,15273,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.3,Clifford Jefferson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,2100,0.06,10,1974.0,197.4,3.3
TRX6170603,2022-12-14,54304,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.1,Katrina Coleman,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,638700,0.02,30,625926.0,187777.8,4.1
TRX9148106,2023-01-24,59024,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.2,Sarah Ayala,KF163,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,372200,0.15,25,316370.0,79092.5,3.6
TRX9645619,2020-06-16,21247,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Dr. Elizabeth Mcmillan,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,2100,0.09,10,1911.0,191.10000000000002,5.0
TRX9315397,2022-08-08,30563,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9,Danielle Chen,KF790,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,938600,0.05,30,891670.0,267501.0,3.2
TRX3022116,2021-05-16,90214,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Kelly Woods,KF381,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,564100,0.02,30,552818.0,165845.4,3.5
TRX5362054,2023-09-10,98676,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Jonathan Watkins,KF545,"Other analgesics and antipyretics, Salicylic acid and derivatives",R03,801700,0.07,30,745581.0,223674.3,4.5
TRX2630626,2022-12-13,27017,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.4,Diana Harris,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,867500,0.11,30,772075.0,231622.5,3.6
TRX7105508,2021-12-03,99758,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.2,Jamie Anderson,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,638700,0.11,30,568443.0,170532.9,3.5
TRX5428819,2022-12-26,84961,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,5.0,Ronald Sanchez,KF248,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,215100,0.11,20,191439.0,38287.8,4.2
TRX1952429,2020-09-24,24559,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,5.0,Brittany Ho,KF322,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05C,626100,0.06,30,588534.0,176560.19999999998,4.6
TRX2190895,2021-01-10,47641,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.9,Teresa Benson,KF178,"Other analgesics and antipyretics, Pyrazolones and Anilides",R06,877500,0.01,30,868725.0,260617.5,3.3
TRX9024681,2022-07-08,82184,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.7,Mary Cole,KF152,Drugs for obstructive airway diseases,N05B,636200,0.03,30,617114.0,185134.19999999998,3.8
TRX6903315,2021-05-13,15273,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.3,Jamie Ward,KF678,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,426700,0.06,25,401098.0,100274.5,3.1
TRX4100125,2020-06-06,25624,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.3,Melissa Jackson,KF556,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AE,320300,0.05,25,304285.0,76071.25,3.8
TRX4618734,2020-11-21,16033,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9,Zachary Hall,KF466,"Psycholeptics drugs, Anxiolytic drugs",M01AE,119300,0.05,20,113335.0,22667.0,4.3
TRX7383289,2023-03-04,12560,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4,Megan Wright,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,149800,0.08,20,137816.0,27563.2,4.3
TRX9438321,2023-05-30,72694,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.7,Tracy Martinez,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",N02BA,3100,0.06,10,2914.0,291.40000000000003,4.3
TRX6322874,2022-10-12,18342,Kimia Farma - Apotek,Garut,Jawa Barat,4.6,Keith Pearson,KF134,Antihistamines for systemic use,N02BE/B,832800,0.05,30,791160.0,237348.0,4.6
TRX8978911,2022-06-03,80811,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.1,Jason Evans,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,51200,0.1,15,46080.0,6912.0,4.6
TRX6260187,2021-10-06,26596,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,4.0,Samantha Vasquez,KF605,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,164900,0.13,20,143463.0,28692.600000000002,4.3
TRX1343292,2020-08-03,26841,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.8,Lori Kirk,KF222,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,64000,0.05,15,60800.0,9120.0,3.7
TRX2323654,2021-11-25,37599,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,5.0,Anita Contreras,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,2100,0.0,10,2100.0,210.0,4.3
TRX6980841,2023-01-18,82184,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.7,Nicholas Jones,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,2100,0.06,10,1974.0,197.4,4.0
TRX4927904,2020-05-20,49504,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.3,Tammie Campbell,KF157,"Psycholeptics drugs, Anxiolytic drugs",N05B,523100,0.12,30,460328.0,138098.4,4.7
TRX3598284,2020-01-27,88782,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,5.0,Mrs. Ashley Gonzalez,KF629,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,273900,0.1,20,246510.0,49302.0,4.1
TRX3690885,2021-04-17,85937,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.5,Joyce Roach,KF498,Drugs for obstructive airway diseases,N05C,178600,0.06,20,167884.0,33576.8,4.2
TRX8742379,2021-08-27,82928,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.6,Michelle Welch,KF248,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,215100,0.0,20,215100.0,43020.0,4.0
TRX5946981,2023-07-31,40291,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.4,John Byrd,KF466,"Psycholeptics drugs, Anxiolytic drugs",M01AE,119300,0.01,20,118107.0,23621.4,3.8
TRX5529071,2023-04-28,99554,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.1,Albert Reilly,KF801,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,530300,0.08,30,487876.0,146362.8,4.6
TRX9783646,2020-01-07,18894,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.7,Steven Villanueva,KF427,"Other analgesics and antipyretics, Salicylic acid and derivatives",N02BA,3100,0.13,10,2697.0,269.7,3.7
TRX9406440,2023-09-29,86047,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.4,Alan Wilson,KF782,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,857800,0.13,30,746286.0,223885.8,4.1
TRX6248566,2020-04-15,36687,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.3,Kaitlin Baird,KF322,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05C,626100,0.07,30,582273.0,174681.9,4.0
TRX9767907,2023-08-14,42938,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.2,Theresa Parker,KF977,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05C,986400,0.1,30,887760.0,266328.0,4.5
TRX6011643,2020-03-23,81157,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.2,Alexandra Mckinney,KF163,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,372200,0.0,25,372200.0,93050.0,3.4
TRX4346678,2023-08-04,83104,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,5.0,Robert Simmons,KF933,"Psycholeptics drugs, Anxiolytic drugs",R03,86500,0.01,15,85635.0,12845.25,3.4
TRX2860744,2020-08-06,20969,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.2,Leah Reyes,KF545,"Other analgesics and antipyretics, Salicylic acid and derivatives",R03,801700,0.14,30,689462.0,206838.6,3.0
TRX1790261,2020-10-17,34030,Kimia Farma - Apotek,Solok,Sumatera Barat,4.2,Karen Castro,KF576,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AE,353300,0.07,25,328569.0,82142.25,3.9
TRX8153924,2021-12-08,67303,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,3.9,Stephen Jones,KF157,"Psycholeptics drugs, Anxiolytic drugs",N05B,523100,0.09,30,476021.0,142806.3,4.0
TRX5768959,2021-06-19,63116,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.7,Patrick Graham,KF710,Antihistamines for systemic use,M01AE,958000,0.03,30,929260.0,278778.0,4.6
TRX6493491,2023-01-17,23470,Kimia Farma - Klinik-Apotek-Laboratorium,Lubuklinggau,Sumatera Selatan,5.0,Adam Hood,KF519,"Other analgesics and antipyretics, Pyrazolones and Anilides",M01AE,626400,0.13,30,544968.0,163490.4,4.1
TRX2470919,2023-01-20,17712,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.2,Sarah Martinez,KF477,Antihistamines for systemic use,R06,747200,0.08,30,687424.0,206227.19999999998,4.3
TRX8102409,2022-03-27,76470,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.3,Dawn Wallace,KF483,"Psycholeptics drugs, Anxiolytic drugs",M01AE,943000,0.11,30,839270.0,251781.0,4.0
TRX4165384,2021-09-28,75909,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.2,Amanda Garcia,KF574,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05B,467000,0.0,25,467000.0,116750.0,4.3
TRX1960828,2023-01-13,96500,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.7,William Harris,KF316,Antihistamines for systemic use,N02BE/B,714800,0.03,30,693356.0,208006.8,4.3
TRX8023279,2020-03-20,50537,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.8,Nicholas Jones,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",M01AB,108500,0.02,20,106330.0,21266.0,3.2
TRX1021033,2020-05-26,48131,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.3,Megan Miller,KF601,"Psycholeptics drugs, Anxiolytic drugs",N02BE/B,512000,0.05,30,486400.0,145920.0,4.0
TRX1636281,2021-01-12,40028,Kimia Farma - Klinik-Apotek-Laboratorium,Balikpapan,Kalimantan Timur,4.0,George Johnson,KF874,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N05C,361400,0.09,25,328874.0,82218.5,3.4
TRX2664554,2022-05-14,59607,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3,Alyssa Golden,KF178,"Other analgesics and antipyretics, Pyrazolones and Anilides",R06,877500,0.11,30,780975.0,234292.5,3.5
TRX6330896,2021-01-20,27583,Kimia Farma - Apotek,Denpasar,Bali,5.0,Amy Perry,KF312,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N02BE/B,774700,0.03,30,751459.0,225437.69999999998,4.3
TRX6541024,2023-04-03,39338,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.5,Rodney Hall,KF206,Antihistamines for systemic use,N02BA,202700,0.09,20,184457.0,36891.4,4.6
